0xac5bceec1b789ff840d7d4e6ce4ce61c90d190a7f8c4f4ddf0bff6ee2413c33c, 310659297.426
0x15610fa7ee546b96cb580be4060fae1c4bb15eca87f9a0aa931512bad445fc76, 85314517.089
0x60dd01bc037e2c1ea2aaf02187701f9f4453ba323338d2f2f521957065b0984d, 51299035.527
0x6d4022521359716705428d240a6316e8919782a170e09461c1b81b6a79911ca2, 43865568.603
0x443cf42b0da43c230bff7a64e69ce25d24d65f49e7c9db6adecc0bd176dba79a, 43066621.645
0xcc64b79a3adf4d3c21ad25a97e3ecbe83e659e68964f62e6a1da8a037346a3ce, 38162122.884
0xdad8b77b746f38cbac5044eb7b2c7232f9e38f30e2868f0e5bf311cd83554b5a, 36182105.838
0x935029ca5219502a47ac9b69f556ccf6e2198b5e7815cf50f68846f723739cbd, 26069385.636
0xb0c473e1be1f2cb1c357722cd312930c1beea3467ce5753ea773a746aef305a0, 23860574.199
0xb4f42571101827758f55a9b998a1251892402fbd4dce90da3373625298091627, 23366024.906
0x14f6dcefbbc67d4291c7cafe37e33f5391bf2f9c4519fe037bbb0a1e2dd5e2b6, 22464489.064
0x5fdfcc18e0791862c107c49ea13a5bcf4965f00ac057f56ea04034ebb5ea45ad, 17104306.097
0x7ab9a6a7109dcb9cb357a109f32dfcc78a7aa2d6029084eb924d95133fc71cec, 15895694.252
0x9388e385fdfebf7b09f457045dd63cb3daf7d7ad9fd9dd2f464054af328d77e3, 15766984.542
0x1ef96cda62b3a3fe3cb3f7cf7563fcc4ab44e018488d1d8ef2031a67a6c8d7eb, 14187960.934
0x5696a56cf5fad84cb2f9f240ab00b889b85726b8e310edde055b3e380e394acf, 13455593.486
0x7fa40f781724398fa1165440f9d11370b9fb3e5097fafb0aaa3a68b896ea28a8, 13179675.679
0x9623b0f45c481b8cf2a9d101d2e10722d7fa19f75e49aa1de35a04c964c5e909, 12665461.815
0xce7e1e38f996cdb2c4b78c1d187d23c1001d7b266f181498677672f9b1e24ea0, 11605780.060
0x8182fca9f7ca327322f5f6a1fceaa7d2f87505178e0e01c357cf6633dfbf61c8, 10609506.142
0x260e9f737c899fd0a738764f2e29b1285c1b3def9cdfdd2e28332285b4bc8317, 10445105.430
0x0adf93e6ca912002ffc75d3bc4c850e13885cc3ef5491bd923c625d04fabf00d, 9756015.858
0x2415e4b60b7b6a853f3b430d0dae82bc7d11db17ff213abdeff13243498d365f, 8839935.964
0x533decc3978e2f8f2230d0d4246e81991125404e88699f699499a1aa7b3f82ec, 7991333.985
0x6605abfdbfbf98c09c7bc072abb0781103231a2a8dff28c33a5faaed5aaf081e, 7712282.585
0xf3bfda04092a842d4c57c61f9d8fb99058792ab2622b2a0c0d83a6ea41de325f, 7103429.733
0x3da2cb67c887c9a03d1052d486733a77105824f7413fc3cbbe3641d4b67af102, 6970784.675
0xb18af8bf1b54e5b283ed5a35eb105699fe4d25c1f69c9de1dc8a832676b412bc, 6967092.234
0xc6dcb5b920f2fdb751b4a8bad800a4ee04257020d8d6e493c8103b760095016e, 6234265.678
0xbad98152619b811e0b422845f399dfe011d5b608d53c1e8716fa05ef2ff9e04c, 6229327.584
0xc0891ae935f6117b9c833fbf7c290ede319c4fb2457e47db9bfb8d9c7c9a6775, 6188381.098
0xbfdac3803e98b53f24b1df7e74e260a75ab648361fb39c5065999b8eb8be3789, 5800139.453
0x103507ef2c8ab48c5253fa653a9fada80fad884250c1d72699fc4ddd6eb0c5b2, 5797787.943
0xcbf25335a93782114dc0f4276294beeda916e9316653d5beab3efe1ceff413c9, 5776599.430
0xc38e308a33c6544657a6c1e3149fc256f0ae71b9546ab0999eee958ad2f15f32, 5750470.479
