0x60dd01bc037e2c1ea2aaf02187701f9f4453ba323338d2f2f521957065b0984d, 0.689, 9YuKFdK4YBZT1e6XxnFLEhRNr4x1iZB3S8ZNhJBoFtHo
0xa7be72c38e7d868fecc4f0dea795bf1992ec63830434d2b9762a7b0a0ad0de0b, 0.176, 69u7nyLymaLf5RZfwSCfFvVwLaDBR6RaBPxa4J5V24n9
0x45582f247570ac5c65afaed413c3c34fe26e3f400a3a6df76598a115b23b2baa, 0.021, kzrrCRBUxHgZEPp65Q8rbAN6KT91V8rdZc4UR2QvGSR
0xb67c6251ecb89082887bca0fa9f2079cdd2f19ea7618e56b9ec478d5d4b226a0, 0.478, 9qgUabsjjDdHsdYXXZHWmxjhsD4dRS5AE6VPU21qzgu
0xa49abb137b5a13eb7fa8a0ce87ee447df71c719dc6a63aff272965da5b0a8fff, 0.675, E3SeWdAhfXvPkSPjhTfQ7RTkbgTvCre8FiLqt38FLdSM
0xea0e3284dd4069836f66697c5ac479e901c748f63f7910384d44a05ec68fa862, 0.827, 9hMvYjK7MEEqPGXjhQWgF7nfrKsxGABzDAF7E2sKr1hD
0x4049b7d7e890d40e1d71525172348ca17fa51c526732605517f642a5ffff8958, 0.85, E6xp3Y4wtWKe8TatvrA9UCdiKTrtGZKfWAC2A9Y3i5dR
0xf58b7a55a7cade7f1f3ad21ee1ab772004bb4af8d2d435f3f71e5539b4bed48e, 0.174, 4coLdFxY4QTc3kuXcgekxwgjskhHavobkkDA6iGtfmcL
0xec228a0a65ccfda0b98e17579493b48e2e2aa5554b3a0dd58c8b4f76a36cbefe, 0.254, 9XYCosMVbMeFYng3rkqAs8TkvdmyJCadhpBHKAsLPwcF
0x38afea660cbb76561cf622fb015644de4850242f3f1bdc71d00d4be2f058632f, 0.278, CALK7ciUUaVWnYsSGSmUy6RbfmMnjgbt13pX7NBgL7o6
0xc66ba443b2a0144ff9442c1c0784b6daa8b40054e2980d8a87ad8aca633613da, 0.746, 8bTT18LA31V6GoT1EAD5nPhuMBq8UTotKugDGPr1D4uu
