0x4c18ad4db5950dcc1cdf01304acc66bf68620c89289e347a63812a50d7d4c6d0, 0.038, 2krYjg9aCCwbG3bfeFGrN67qKaWNKfNSpQovSQqYwuD8
0x2e3e9b29aca10501078cd4319c180f9855d9bf1c4ee75a610220fa055a3987cc, 0.257, E84zeVoCfHRyNTbYtw5P9BpzPV7qnhJr6Qvmrgazp3zs
0x6febfa359b03743f86963a9e5286d81681e56c775a04a48813d21713c63b6139, 0.905, 5XsYSH8mGvoaE5qdLKzHU1yv1ZJGayvFQ39snbrLDg7o
0xc68965c74512bacaba94732cf783183d2b1c6fa3b74f051c4ca52057a7a2f380, 0.728, 3VdkHHFb6yh258eRQ9QpZEvAYAMJHbQcoChm7hjnJjxy
0x6706bfe4d339881ac0cffc616467f7fe67d0040ead5d40d15f7055263b639044, 1.143, JDUuHM5jmAC2e8etVNuu6AJRj8xfJCAQ8DgarVtiMPhd
0x54c1fbbdf1db10b3f35f80fffaad48b6a182c678fd01808c833a8cd8897486a4, 0.331, 6rsPeF1EpfbEu43entPP43od5ALh3em4KJJzfjgFKJ9
0x420161404ab0f535f06450ce517886ab9acca4b0c6b6920cec6601c70cdae0f9, 0.073, E3Y91Hs9ioR9FLDZfh8xWQdBF6QMUgYaJW7XEYGtDqWr
0x12b28ccdd4ec5fc063babcd588ff9f7cbdee1e39dbddcf6edca5dfbc61c4f8b3, 0.153, EVgTESiDKJTx4MpYR5iow6cJKeeWPiPoqpq1dgXTyXZ6
0x06774dbf6f285ed20f19bce08d8161219d280221ff57b3f84f5cfb70560ad4ae, 0.474, BxHwhn7FXLbCzwc6wV1ddfuxbnBUscXNQnBTCgNDKZrW
0xdf62e470922e525d558ed688ab25a3bd5a8efea17e07767bcd0afddfeca7b9da, 1.173, E8YpF9HqMgBRuhbGfJXoAhr1GrK3MfMPLL9JQ3RdDZgS
0x8ecd7fbe287f7c489131cabbfb66ca971afc28028b453fb864c4352d212b2cfa, 0.133, Am7XVMNsMUKMXYrGWNAzdqbFNJdj4bHLVXRSntcnGZcL
