

0x206a81cb1c41a86a382ecfe13dafabeee8d3b869c9b710306875c56650b008d6, 0.234, CS4H7nnN52b7g5TjLpDLqwHx9J3ZfduQVMdttXceaAAt
0xa8f58ca1187103670424aed63e1f48f0b06254f0d56c934106ee422b203faa9e, 0.567, EknvQ9hYgqyDnHYTHZLNVsj69TiAkukDWnnt9whLw2e6
0x1eb7c57e3f2bd0fc6cb9dcffd143ea957e4d98f805c358733f76dee0667fe0b1, 0.789, FcV8XFbdzzf56jvedYQ9nSksH7xyKFECfefki7PaBF1p
0xb8ced54194a6304d400626ef5ab05443a068b2c2195f28bc647727c3331bedcd, 0.891, 7Mh4AWP6Yrb2vbMj2z2H4rv3wdDjvhbvRhwSggM2rUxW
0x995e62991487c4e922bed68b83cb446a5f5487d796897c738e07d6e01e2ad68e, 0.456, 4TkpaXbsZcmYKnCVTVWBjDqY79h717FAiSBEpcymWytE
0x11086a8f83c5b11c101509662474f02549aee68a3d91d60970d91c1b480d5dae, 0.342, 7bBrEUv9FmrtCCQ7daQPE7gaZXyg1TsAr8A2v7mzhimT
0x1172926337671690262020b2356aec3c8190bc57d20faafbd829391def149f2a, 0.987, 9q1maUowgqhKSfdM2e3r1BXSUsAT95Qw2uDJkJ7qKhv2
0x991047d92ce8f00c6f2f56cb04feec18a9b3f527f8c2c8c6f8171c366d315c7b, 0.123, 8w5vhGAa26SuXM9EAfkqMYjMNohnE1MnyLGLGCrJxqnn
0x94543db985dab8defffcfe05ea2e7cdffc8a6eee6105b94937795043b39f58af, 0.456, HEmiWxpFRRT7LKdk2EvirBjh6oPWQyHRemvfSatKbqN6
0xa07088ac098a17774c9d0341d38a072fdd9f9c7744149765de04ae6d4344a4f0, 0.89, BzwMFSVtCvciqi5YWuX6zuEfVAYpdDnZc3Jo3vdFVZ9Z
0x65244c195100fb137b22624d4ca52d931ab5b439ca65790458d6bfada5f1fe75, 0.789, BCocwQTPrBVNgVjQEBdGVteLxPRB9uib92HXsMVbj9rW
0x2258cf36c52c2f0b134c85506ab21ee766b19efb92c76335ef5a5f2fe07b9c80, 0.345, FWcRT7UM1dDndWzjZ7NQDRJz8LY6Nfau76rDBdGAQczz
0x33146de49bb39782e23dc533b66cd312fd28319f976a027bc8973c2322742ad9, 0.234, 9Uw6oP17Q8DU5VYHz2ye26UAsRrajfenTDVPQ4WW6aiZ
0x6294918c79f59511cac249fe6fbd43e1c0a955065c48af18ca085ee13be87fdd, 0.567, 2aFi8dMRzeWR6rmJ8fJJCqXsgwfHYKbTcJ7wCp7mVUDd
0xe5d1ff640b2700de9040bc81c39ee50c117f1d9f789e585238ff52983cf5aa92, 0.678, DUoqRNH1AJYT3qf5ELp1Bi5vivUH4W5MUzgVh33tzBz9
0xe3d70636f168c200f725378edd7ffcc847f978651a82d7b3a87b17bc2ee810f2, 0.901, Fn9NCYJFVgC8dZTpfT3gzL8H9r6TrvNK8svVpSJM3mX
0x14828c7bb7b2b9b68cca1e1a4a8a5cda05c8ab238bf4b0d0cf056c0e42a5419a, 0.123, Fk8WaJz9WLiKTPoeCx4TwJhHDf9qCbwKSu5qmZFabMhg
0x0ba760e690dc6cbd51a8c80da1cbb8fce993e076df41ebb54687750a589a5316, 0.456, 9MiHtRCCJ4wCgA1ReZjpLxmoU6QjThKrtvRwPCPeUJ85
0x7260d8ad2b247059366d9f70fe594c0d5180ee9b1850ab3de6a6c32b5c39c622, 0.789, J9yRUhKEj9CJJgQxikxCdr9pwSeSeHCZnhn5kdGWN3gs
0x56b5725d0f49964138ee373f77616cc55c5fe94599659c7bb743645cb563d883, 0.234, CuRNFFpq1Dug2rUECb9qSGtDFkFwWP8LGRaQc3hicEU
0x98f709c6b6f1627b3afe22e7271036f270102d03b844eccbf5412a149c03d65b, 0.567, Gj6zWLwba4ofnGDgLHwczeP8SPf7FZjt2wqvNnvQiAuW
0x59e5dbfb32ce25ec617192fa2f525d375dd9b897ffdc05b18e538a076eed6419, 0.789, DPWep96Mm9DL3f3vj9THWxmswAFkvUtVBameLMoEwD39
