0xac5bceec1b789ff840d7d4e6ce4ce61c90d190a7f8c4f4ddf0bff6ee2413c33c, 0.076
0x15610fa7ee546b96cb580be4060fae1c4bb15eca87f9a0aa931512bad445fc76, 0.309
0x60dd01bc037e2c1ea2aaf02187701f9f4453ba323338d2f2f521957065b0984d, 0.267
0x6d4022521359716705428d240a6316e8919782a170e09461c1b81b6a79911ca2, 1.016
0x443cf42b0da43c230bff7a64e69ce25d24d65f49e7c9db6adecc0bd176dba79a, 0.269
0xcc64b79a3adf4d3c21ad25a97e3ecbe83e659e68964f62e6a1da8a037346a3ce, 0.207
0xdad8b77b746f38cbac5044eb7b2c7232f9e38f30e2868f0e5bf311cd83554b5a, 0.066
0x935029ca5219502a47ac9b69f556ccf6e2198b5e7815cf50f68846f723739cbd, 0.340
0xb0c473e1be1f2cb1c357722cd312930c1beea3467ce5753ea773a746aef305a0, 0.328
0xb4f42571101827758f55a9b998a1251892402fbd4dce90da3373625298091627, 0.652
0x14f6dcefbbc67d4291c7cafe37e33f5391bf2f9c4519fe037bbb0a1e2dd5e2b6, 1.149
0x5fdfcc18e0791862c107c49ea13a5bcf4965f00ac057f56ea04034ebb5ea45ad, 0.262
0x7ab9a6a7109dcb9cb357a109f32dfcc78a7aa2d6029084eb924d95133fc71cec, 0.882
0x9388e385fdfebf7b09f457045dd63cb3daf7d7ad9fd9dd2f464054af328d77e3, 0.370
0x1ef96cda62b3a3fe3cb3f7cf7563fcc4ab44e018488d1d8ef2031a67a6c8d7eb, 0.747
0x5696a56cf5fad84cb2f9f240ab00b889b85726b8e310edde055b3e380e394acf, 1.162
0x7fa40f781724398fa1165440f9d11370b9fb3e5097fafb0aaa3a68b896ea28a8, 0.850
0x9623b0f45c481b8cf2a9d101d2e10722d7fa19f75e49aa1de35a04c964c5e909, 0.873
0xce7e1e38f996cdb2c4b78c1d187d23c1001d7b266f181498677672f9b1e24ea0, 1.030
0x8182fca9f7ca327322f5f6a1fceaa7d2f87505178e0e01c357cf6633dfbf61c8, 0.702
0x260e9f737c899fd0a738764f2e29b1285c1b3def9cdfdd2e28332285b4bc8317, 1.031
0x0adf93e6ca912002ffc75d3bc4c850e13885cc3ef5491bd923c625d04fabf00d, 0.678
0x2415e4b60b7b6a853f3b430d0dae82bc7d11db17ff213abdeff13243498d365f, 0.925
0x533decc3978e2f8f2230d0d4246e81991125404e88699f699499a1aa7b3f82ec, 0.772
0x6605abfdbfbf98c09c7bc072abb0781103231a2a8dff28c33a5faaed5aaf081e, 0.055
0xf3bfda04092a842d4c57c61f9d8fb99058792ab2622b2a0c0d83a6ea41de325f, 1.027
0x3da2cb67c887c9a03d1052d486733a77105824f7413fc3cbbe3641d4b67af102, 0.620
0xb18af8bf1b54e5b283ed5a35eb105699fe4d25c1f69c9de1dc8a832676b412bc, 0.857
0xc6dcb5b920f2fdb751b4a8bad800a4ee04257020d8d6e493c8103b760095016e, 0.044
0xbad98152619b811e0b422845f399dfe011d5b608d53c1e8716fa05ef2ff9e04c, 0.507
0xc0891ae935f6117b9c833fbf7c290ede319c4fb2457e47db9bfb8d9c7c9a6775, 0.953
0xbfdac3803e98b53f24b1df7e74e260a75ab648361fb39c5065999b8eb8be3789, 1.005
0x103507ef2c8ab48c5253fa653a9fada80fad884250c1d72699fc4ddd6eb0c5b2, 0.796
0xcbf25335a93782114dc0f4276294beeda916e9316653d5beab3efe1ceff413c9, 1.110
0xc38e308a33c6544657a6c1e3149fc256f0ae71b9546ab0999eee958ad2f15f32, 0.869
0x1c14ff98bd5bd1a4f65ab9d5431dea7663ed9ed0b94e578567b2853d44fffc80, 0.906
0x49f6557b06838ad8411ccd4d7dcb49e98ec422ca0c91a537386ad9ca244894b1, 0.412
0xd0167859068bd751deaaa6f61d616a0d7c6679b39e52cde9a754846873a3ef82, 1.138
0x40646fd737c5bebfb1280cc8a9bf6ff372045ec7cff2c11ad067910a016bb3f2, 0.005
0x433b90c93bdd31610864acc5f74c57e02562c194ca3cd2d1774b2f9c1f2c0d65, 0.540
0x3a76f8cb21064f83b2422810a8f39ad1ac7bb0c8bbc13c45011b09c9b31b8dac, 0.836
0x6e75b7e1292f77920f77abb04ab0a235593e25ae2fc662e42e7974aeebd23364, 0.566
0xf8b7b95d01ae79756fc3d1bc58675e59a17f07cdafe3d31ea57425adbec2d43f, 0.022
0x073dfdcbb5d6552efd954273f7ab9e0b918d7bf30103e3f4e632502289cd92ee, 0.492
0xec0dedec03e3b1f69bb825035af1d5b6fa9b750a6e22cc04a66edb4dc55b8e02, 0.128
0xa180d592ddd6910b32dec84c32ee897eced16de9d16f4059fc57d463541f4ac2, 0.638
0x5e1aea82cc37c1c2507c4c35ce7640cae290052acab6eb6b41988a43d6e85535, 0.569
0x17831ab234922952e3be309cd9c705a1ffca58fb2835b8c907107b2530b9e5fa, 0.407
0xbddea92c7d2639cd6618ad6d88fbf0ecc523756e8cbbbfd435d5c33b79a62c72, 0.870
0x432875d9abcd8d3ed46e344b7dbeae952d014e8c26fc650e7503417a292cf43d, 0.475
0x8d4e8e88447f95a8509de759bf649a51876581f6a6338a9b3c68f82cfb6edd9b, 0.914
0xef214dd2ef147f447aab4f2661cbf569f83f7984ba9b026100260d8eafcef136, 0.033
0x5845499f9152287381de287b530ac9ea55f347834c7e624a9a5f14ac53903c53, 0.481
0xbe90dbe25c747f23e7b93f8948f240a90aa106597b7dab0b33e852b0b1950aa8, 0.457
0x52bef098858c2bb359488281e5df00c5ceee1f3a8a296072eb8f2678b4049963, 0.917
0xac989493a6c203244705bcb62123b96df4e5d79cf29fa9b1277dc0f1751a7539, 0.834
0xa614b1fc94c9bf38996cc7066c81b7889ca038e6c927046f3f83134fb568bf03, 0.899
0x5fff2105dc72d24fb8b74a541abac9aa6e9eaed8442795ce1b387e9bd03d6d40, 1.122
0x3d1bdcee86d89b844ffcd10c058aca9abdf8a2b7406ff77a2d7adbd7d7b725b4, 0.963
0x8df8a81cf24f66f1ff2b22b5f091ccad944cc3499823b7b5d44e2b718b00de58, 0.623
0xcc2255317486d16e69b09df39cee194ee3bfc54827c6fc48806fc33b4767b244, 0.979
0xc636ca9a6d0e359c93ceab3858f1bce998ba1ff93b0a00637904d0f6fd145c5a, 0.799
0x80841329787fd577639add61cc955ace969af60fadfb05b8ff752c2de4a8aa65, 1.131
0x85ad7679fd8cca659850c61a07ecf7f626d13b97a6d5038b6ab2a1cf6a0f45bc, 0.078
0x6a0f71c0bd78e84a98052b1aaa8aba4ad649bdc3c41c4d0553d7ad81e833952c, 0.624
0x91aea2e037c41a90fe1ff5623502c47d9f15db71678ba6af04c02fb7f25a4319, 0.806
0x362570165c929d7651cbbe9a47a7cd156605b4983be20f49eeb03448ee88df38, 0.016
0x83463a993d9fa25adacd29fafaf9b7c6140b49cc26e6a2ad06a7c29a781939c4, 0.984
0x568a1ded96fb9bdc66724f3e564cdeb2e5c1c5cc59319df02f90db9a31225e13, 0.677
