



















0x21ea0335dfb9dc14761424438ecb6d6dd318c526c77ab6fac75383b41848d8fe, 0.672, DMwmEJwNCD4i27gDjAr92RvxK6QZ4tBf7R3zr2JW6FUh
0x688296676b933bff31f4297285abe00c63a597b1df3392a84141fe54789e0ad4, 0.162, 7rkSAQ6mdKj6ssiKUeMZNoioGsYKfmaT9knyRWCTrWS5
0xc1e57a64a9eae08737f7cacc912ac43cc6d9a6dbdcb69441755330bd96e5c7ba, 0.445, 2kHaWhNZCkze3rckbbtAPPA2Mroew7n9KKvo9GhRMrQv
0x5238d9349b2348b65c95f051df429553378668d69aa85efbf5b8487c3c4ab26c, 0.697, DAbAqsAcZrugW6xpurKgZNjHdHCTkiKmCTpgggFDRSnc
0x3ec4c68b7cde782da271e46b045d320aecaa8fdceaba448fcb5a84290d4636ac, 0.387, En3ZsJLemDF9x5MtAC4uQx4GoMeHQWmB3NDUUsGin616
0xc3043695f2c9f8485a65ab0a9d3760de7f5018f918da5c33e852d42448f25f70, 0.779, Fzoev3f69d9Ab5jEtG2c9iYCYhpkiLRdg6dK3z5rdbXK
0xd2882e56b57f3c98c91607451801230a197952e4db81c93af5f194f73259e2df, 0.835, 9QWbYs6o21yD5TwLq2RXZww5ZqVCKtfN93V8coMNBHyU
0xfccbae5d6ecb80932a5c5b9074cc12f285012c53e00d0f170d63171d749be5ef, 0.188, Bgmjg6qfSos9CDFbTyknWC7VsQ7zB7K1wJ5yKP7zpXry
0x85fa9386c2f811637f0e61197a462631855c077e203f015e7a11cea5c372cfa6, 0.291, 9LBRWtgRn3cpQrNro6FmkeCm2DpDkBYSdyMrkzBNj6zA
0xad56ffe5dcc31d0f0b270d2d44663b24e3756ad029bb897db511b4745a98f2de, 1.199, D19CDx9AopyHYAuzcyg1AH9ZVZvL9f9XAtTNN8V8R82Y
0xaf18bdad4d0107432fbda323d733f921facda7f4081c4f89a65bb2c37915166b, 0.786, 2VMTRtuBx5LsCVUzkMpW3aVUbbyxjenmrnToDa6tBaQi
0x1191bc011a0b743cadfeea02c20202cd6bc66da8cad77376df0f4f57eb507e3e, 1.123, BvPWmuJr8iCYJsXUZ7eY5df3SBpx3XW7GcD4tsM6wgve
0x6dc145c84526ed7f840926dec26dbcaf595a24f629bbb068a49dc0687d637fac, 0.607, BmF5F81HZauThTXpDwX1vud1CtMrss4Q4bpuNfTrLkdj
0x210cda5f6342e7d925b63b76c9d4ddffe36180ee269eb9e64bd6a676d0c5bcdb, 0.892, C6oPDP58jqhhrvWq1dNrmNgZBKXhLfVG27rS9P1DYnor
0x0548ee640528c8be6f0559e14b0ccb298c8a066d52b7f56e7950188dcc516bc1, 1.093, FLuL81ruib75swcVtDewCiVg59mWsedyErfd4eWwZcYa
0xd8e50eb338d44f730898bca8e81db1ca8d135a3c5000cf8210548990ee712d81, 0.949, 7FrtDDF1VAzhWrM1wZDEYJRz7h6wkztBVVnXckvoSx55
0xf27afeaf92e37503043f882ad71e5916adb211b84eab4bff4d877d3cf4d8aebe, 0.526, FGgvfNUn7zdtNw2UcQu6Wd1qAV2y8ND9Dwr6MXCStjYe
0x6c15af6ffa11a8e6be5146c17739cf08d1b7a71e6e9d4627af8017b0c4e77eb5, 0.078, 6QS46gmzwkanAFruZaJXRbr9kCH78aRMXUqGpZj884sD
0xcf35a1791df68df7c4a3de3293271da63440670aa21aabc84cb42726a99ebb5f, 0.371, F6mQ5MKaqHrbPKGcNpqJkXZ8HUga8EFrwMLiwekLzxk2
0x41bdebf8367fe56feb661611974435f100eea288dc737cb69f466199faaea42d, 0.658, 5bZs4tVRvVdEfiRDoG2CL6cqGHsaCrDrSTdtwaZAMx5D
0xca633da885d5987f86433078db40229bc1e1fe956201e33991851fa7180e5855, 0.426, D6Bqe66wkXNwqzV3zyWnpYqG85N1hfUEuBheVHqF2wQg
0xa7d198e36bc235eef165d829a480ca6c49b8601810bd27a4f6ac818ce57eb54b, 0.79, 2RnMhTEWPB33tfa2KZCHdwgkM8uiZQ3ftF1mBWC1MbG6
0x69b01c16f9843634fec7e9e21de78f4ecb654edfc5373e15ba8509cf0e405049, 1.148, 5zTuFf4HMJhA2gG37ncyHHew4P99CTMGoWjw5mYhb6a9
0x65e2892c1320a2dfdb57b11ee2014759a7f95c58aa3dade6346bd0d6a83949e6, 0.667, 8kmb6uMN3DGTqUn8GhotxA3dhWnMLUuBMrn9HovoaTJA
0x9c97b1fe7e608f744309584aba6af1fe77a5463751f2707348fc8d002747f74d, 0.294, C6khY8GAJyknsxEmy98wPZEGEMR6gjJyWHCKrdgTYpaV
0x495d383e8cbe6ccb2d9875f47417e56dd9cb461820aa1fb3ef1ad6431f841a94, 0.726, FuRxUkcCubsnPbW61Xzz1qyWkgjNN5CRLUDujF93xf5S
0x6c18651954d7ccb2b781785afc9f886fb0b5670511c93140cc321135cf874116, 0.64, 67SQPKEmYA8kE3K5uqKdbQEsb8raK5SXLLfQb2WcXoAN
0x95d4abb3fa848b6bcb478c7898bfeea7957c74fa5d17314ad7f65c47f18093cc, 0.768, GGq5NmM6yu2uoihRRJKMYdyqanPSXsE5dLa5DaBPzJ7U
0x8fbdf156998dfa4afeebafbaff0cf885a6fda98b5bc4d0f2374491960ced3446, 0.237, 256s9qYp66szTWhpUp3CQtRUEoaaJ86Q5WfSJNGwWtGq
0x705b0c929b35cbb5a6a059d0f12b9964e15ed85fa3e371a3255c304e7c30b67b, 0.044, GriqTEFTQrwJ3dvmJDkSqHUg19tWeKvJgBCEYNELydnp
0x625c13a39bdf0416d0d633f8152dd3824a4fbf63a58c5f2bdb63aa13684ca965, 0.638, Co1anzXiFJiwUdVkYJ9rQkSYkwcCcWmMDjzE1PAzGE55
0xe44e72ead5c7917618be304a5807132c720862fcaa4618e33cee50fb7141ea1d, 0.042, BGMZGgMannh7C5aGyZp6b1nhwS9V6TGSBhwNZN372CFa
0x3920e6ee74dfc9f695392b1f2212b56c1eff2f2d8dd12bfb9011411910ff81b2, 0.748, 7sMbaRMuEwkjRpyxcQ4BhPptsh6wGQP4bdpXXQ7Wp3WA
0x41f339bba05f93db5cdcaa20065301ad8b19a7751f75d481766e8a8e9d20cc2a, 0.96, AH9m5bbep1a4tXgWa5y1voiissJDd51tqLJBeRpQwQHs
0x4c9d3a50d6072b80944137e5541b7c89f6a8cc086896fbf5906fec6713b1e85a, 0.082, 3amK9J6AKaVYR365taHcXexYYMxjgbF12giRmMxnSTTJ
0x0b552ca7a9e396e1729790f9b1b9f490b3bf1f3c7e3bef62105407f56a0c1a18, 0.442, 3pt9cQztMfjJzHhdifiV2RHZHoH6Wibr57rTB3RW4EnY
0x67be243ebae19cf28ffeccefa55c6602f26607c9ae81f8d685cc022a3f1204b7, 0.121, 5WTwtdk2DfA1uetVMYBbhFjCyMPLei5fw639tCasCGXC
0x0c9546ee6c199d23ff10a580d10a4a6ca486f3fe5524f57f4c5f4b0e48b22406, 0.365, FM4Qpa9a8qCmnVaFg9mz1hyW31V8yWdPzDeHD87paiRv
0x07030ada0e27f14103e54e0c983efaa90a68bb4c5e8dc1c6b83a23668b83a16c, 1.046999, 3ApSou1fD9BrPrhdZkF76t71Z3E7PzL88bGcTGpjNLDt
